SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakZHVI,PctFallFromPeak
3393,79400,0.00889453621346887,0.00889453621346887,0.0352020860495437,0.0644588424648533,0.0108183032786502,79400,0
3394,215800,0.000463606861381548,-0.000925925925925926,0.0491006319883325,0.0579847505369819,-0.00974407789577958,252200,-0.144329896907216
3395,331600,0.00120772946859903,0.00393581592491674,0.0563873845173622,0.0249902651276779,-0.0024397974419591,340000,-0.0247058823529412
3396,287800,0.00488826815642458,0.00523925951798812,0.0844009042954032,0.152405990663823,0.0387921114859768,287800,0
3397,204200,-0.00195503421309873,-0.00195503421309873,0.0919786096256685,0.0517094160129985,0.0179019884152702,205100,-0.00438810336421258
3398,689800,0.00436808386721025,0.0109922321559431,0.0483282674772036,0.0822529964225083,-0.00136687839029548,737700,-0.064931543988071
3399,571900,-0.0115796750777739,-0.0102111457251644,0.0590740740740741,0.0344096852699562,-0.0124454211163854,655300,-0.127269952693423
3400,193100,0.00677789363920751,0.048886474741988,0.175289105295192,0.167295775916713,-0.0211407035662275,270900,-0.28719084533038
3401,354200,0.00198019801980198,0.026369168356998,0.0414583945898265,0.114382062769766,0.0591374884766322,354200,0
3402,2192100,0.00430659275209603,0.00251532058904235,-0.044794980173428,0.114806696460818,0.0515859783342885,2294900,-0.044794980173428
3403,318500,0.00568361225134196,0.0237865638058502,0.117151876534549,0.0617920926242184,0.0264998661630551,318500,0
3404,169700,0,0.00414201183431953,0.0899165061014772,0.056867782474044,0.0180519607373553,169800,-0.000588928150765607
3405,511100,0.000783238691991384,-0.0137012736395214,0.049055829228243,0.0508727879776947,0.00764932597213952,518600,-0.0144620131122252
3406,770100,0.00587774294670846,0.0236607736275422,0.0788736340711684,0.0899617452339272,0.046805895449278,770100,0
3407,510900,0.000391619345995692,-0.00234329232571763,0.0382036171509856,0.075709348363723,-0.0244357023199488,664300,-0.23091976516634
3408,67500,0.0481366459627329,0.138279932546374,0.252319109461967,0.049952423093004,,80100,-0.157303370786517
3409,732800,0.000136481506755835,0.00314852840520192,-0.0384463981104842,0.0744692938175995,0.00177762809937687,762100,-0.0384463981104842
3410,462900,0.00173122700714131,0.025022143489814,0.0707841776544067,0.0415761791730869,-0.000301939106075455,476800,-0.0291526845637584
3411,1463400,0.0108447882848656,0.018796992481203,-0.0341869060190074,0.101863131986814,0.0421944817994349,1527200,-0.0417757988475642
3412,122400,-0.00649350649350649,-0.0215827338129496,0.0506437768240343,0.0427169513033563,0.00555837123402836,125100,-0.0215827338129496
3413,68300,0.00589101620029455,0.0379939209726444,0.0411585365853659,0.00902401921547025,-0.0134447885662311,79300,-0.138713745271122
3414,210300,0.00718390804597701,0.0233576642335766,0.188135593220339,0.14880762995668,0.00691288256560463,210900,-0.00284495021337127
3415,449500,-0.00177659338218965,0.0137573297248534,0.0797501801585395,0.111467490393085,0.00472565527109614,484700,-0.0726222405611719
3416,407600,0.00517879161528977,0.0205307961942914,0.0524141492383165,0.0467848905279256,0.00125991347395082,409700,-0.00512570173297535
3417,451300,0.00222074172773706,0.00916815742397138,0.0988556123691259,0.120683308913013,0.0699151692314011,451300,0
3418,312600,-0.000319795330988168,-0.000639386189258312,0.0276134122287968,0.0762327772848415,-0.0134141922634546,375700,-0.167953154112324
3419,78400,-0.00254452926208651,-0.02,0.0919220055710306,0.0404495290361546,,80000,-0.02
3420,808200,0.0266768292682927,0.093048417635921,0.211512516864038,0.0856024412741789,-0.0140242193124337,945900,-0.145575642245481
3421,283900,-0.0101115760111576,-0.0290697674418605,0.0974101275608813,0.141161354268758,-0.0172038801419214,357800,-0.20653996646171
3422,79700,0.00125628140703518,0.0244215938303342,0.146762589928058,0.0233872325118314,0.0244444142609601,84300,-0.0545670225385528
3423,541500,-0.00276243093922652,0.0230493104099754,0.029467680608365,0.0356497738609873,0.0127634235378644,543000,-0.00276243093922652
3424,212400,0,0.0114285714285714,0.145631067961165,0.0849318781818022,-0.0193369151290357,266200,-0.202103681442524
3425,453600,-0.00110107905747633,0.013857845328565,0.0454021663977875,0.105108510030222,-0.00277891989613099,528500,-0.141721854304636
3426,155800,0.000642260757867694,0.0103761348897536,0.0359042553191489,0.0174358703854716,-0.0212854762620047,195100,-0.201435161455664
3427,134200,0.00224047796863331,0.0244274809160305,0.0476190476190476,0.0731196926695763,,137800,-0.0261248185776488
3428,85600,0.00943396226415094,0.0451770451770452,0.0300842358604091,0.012865185937283,-0.0427490883176571,133100,-0.356874530428249
3429,100100,0.0030060120240481,0.00603015075376884,0.0892274211099021,0.0376769032027791,-0.0113464683989086,119900,-0.165137614678899
3430,736300,-0.0029790115098172,0.00422804146208402,0.0300783435926133,0.0897016242142976,-0.000555139485491574,785800,-0.0629931280223976
3431,81800,0.0328282828282828,0.0979865771812081,0.165242165242165,0.0939980808458733,,81800,0
3432,162500,-0.00793650793650794,-0.0127582017010936,0.0297845373891001,0.0264711981290902,0.00643756849375743,165000,-0.0151515151515152
3433,513400,0.00351837372947615,0.00923923727147631,0.0949029643847302,0.0925492987268715,0.00361587627121729,556100,-0.0767847509440748
3434,34300,0.00292397660818713,0,0.082018927444795,0.0184740231225582,,34300,0
3435,235100,0,0.00513039760581445,0.0514311270125224,0.106096089570525,-0.0207683023123393,309400,-0.240142210730446
3436,142800,0.00705218617771509,0.0251256281407035,0.107835531419705,0.059818243129609,0.00943529430919177,142800,0
3437,177600,0.00169204737732657,0.0165998855180309,0.180066445182724,0.143341100440581,0.054567168067656,177600,0
3438,214500,0.00941176470588235,0.0132262635805385,0.0822401614530777,0.0215604091721451,-0.0115401132612224,250900,-0.145077720207254
3439,573800,-0.000174246384387524,0.0114577824784065,0.0834592145015106,0.103796163988009,-0.0106736789537576,657300,-0.127034839494903
3440,194800,0.0103734439834025,0.0345193839617631,0.0858416945373467,0.0649712194097818,-0.00903159136221565,213300,-0.0867323019221753
3441,124700,-0.00874403815580286,-0.0111022997620936,-0.0265417642466823,0.00788145456046951,0.00519767430794782,128900,-0.0325833979829325
3442,75700,0.00397877984084881,0.0215924426450742,0.036986301369863,0.00812014617556245,-0.0195250648543118,92800,-0.18426724137931
3443,269800,0.00897531787584144,0.0254656024325352,,0.111829747112696,0.0149466711443038,269800,0
3444,91500,-0.00543478260869565,-0.00974025974025974,0.0802833530106257,-0.0128247570825901,-0.00509988585057708,100400,-0.0886454183266932
3445,197200,-0.00604838709677419,0.00972862263184844,0.0528563801388147,0.0582240325124395,-0.00195646907541158,206200,-0.04364694471387
3446,226700,-0.00307827616534741,0.000883002207505519,0.0738986262434865,0.086540562521908,0.0130666670933341,227700,-0.0043917435221783
3447,57400,0.0105633802816901,0.0305206463195691,0.0749063670411985,0.00639256620329132,-0.0196494761514822,78900,-0.272496831432193
3448,218400,-0.00045766590389016,-0.00772376192639709,0.0785185185185185,0.0575504932884823,-0.0349460710576034,393500,-0.444980940279543
3449,558900,0.010851871947911,0.0374976795990347,0.0984669811320755,0.0364927176373526,0.00568458694895946,558900,0
3450,284400,0.00672566371681416,0.0219187926697808,0.127229488703924,0.146290161154447,0.0487435534176048,284400,0
3451,217400,0.00323027226580526,0.0182669789227166,0.0656862745098039,0.0324685323844875,0.00385222506829863,218900,-0.00685244403837369
3452,225900,0.00758251561106155,0.0157374100719424,0.0580796252927401,0.015576024566416,0.0104973565330244,227400,-0.00659630606860158
3453,1453900,0.00400524825633589,-0.0113559091527268,-0.0104138306561394,0.120239609672855,0.0455380203535434,1480100,-0.0177015066549557
3454,160100,-0.00435323383084577,-0.00620732464307883,0.0546772068511199,0.0462611202018048,0.0098165207847829,161100,-0.00620732464307883
3455,336300,0.00448028673835125,0.00718778077268643,0.0414989160730876,0.0613574311569633,0.011083888418552,336300,0
3456,30700,0.0477815699658703,0.0771929824561404,0.11231884057971,-0.0178907089529882,,51400,-0.40272373540856
3457,142700,-0.00833912439193885,-0.0422818791946309,0.0400874635568513,0.0362962563697198,0.01341225884505,149000,-0.0422818791946309
3458,932700,-0.00245989304812834,0.00150327499194674,0.032890365448505,0.0312218711808148,0.0186815114052234,935800,-0.00331267364821543
3459,305900,-0.022995847971894,-0.0599262446220037,-0.0371419578218445,0.0831295990498377,-0.00511619689182374,335900,-0.0893122953259899
3460,271200,0.00110741971207087,0.0149700598802395,0.0418747598924318,0.0370455316346598,0.0257095402739664,271200,0
3461,225600,0.00400534045393859,0.0116591928251121,0.0830532885261642,0.121601829317084,-0.00740225969387842,273900,-0.176341730558598
3462,331700,0.00728818706346796,0.0187346437346437,0.0976174718729318,0.148352361453825,0.00232057194940438,342800,-0.0323803967327888
3463,348100,0.00898550724637681,0.0181339572974554,0.0497587454764777,0.0592847089862933,0.0153208004790075,348100,0
3464,157000,0.001914486279515,0.001914486279515,0.0254735467015023,0.0799021092701746,-0.0314445514791961,216400,-0.27449168207024
3465,316600,-0.00907668231611894,-0.00314861460957179,0.0459200528576148,0.0716490379988413,0.0393137860893844,320400,-0.0118601747815231
3466,586600,-0.0032285471537808,-0.00288968213496515,0.098501872659176,0.107856080960336,-0.00701764333988619,653300,-0.102097045767641
3467,429000,0.00303951367781155,-0.00186133085155886,0.0280373831775701,0.0298659891976165,0.00162278190174892,432400,-0.00786308973172988
3468,273900,-0.000364963503649635,0.00698529411764706,0.056712962962963,0.152853041251066,-0.00806421460117934,332300,-0.175744808907614
3469,332000,0.00181050090525045,0.0165339865278628,0.0793237971391417,0.0465869774798422,0.0222960711336615,332000,0
3470,221900,0.0141681901279707,0.0383715489003276,0.213231273920175,0.187424183641236,0.0508729066842173,221900,0
3471,59600,0.00168067226890756,0,0.0456140350877193,0.00650071865508672,-0.0271684197742844,78500,-0.240764331210191
3472,44700,-0.0218818380743982,-0.0407725321888412,0.128787878787879,0.0144784792205017,-0.0605750187996833,83700,-0.46594982078853
3473,154100,0.00129954515919428,0.0091683038637852,0.0679140679140679,0.0288077953936516,-0.0102364016392323,188200,-0.181190223166844
3474,138400,0,0.00508351488743646,0.0421686746987952,0.0189505521927278,-0.00451034139830908,153300,-0.0971950424005218
3475,83500,-0.00119617224880383,0.00723763570566948,0.0623409669211196,0.0283713549294775,0.0127001308976564,84500,-0.0118343195266272
3476,138500,0.0065406976744186,0.0580595874713522,0.129690048939641,0.0322061905333875,-0.011064694499214,160900,-0.139216904909882
3477,795100,0.00722067392956676,0.0287229913313495,0.0592859046096456,0.151053218026324,0.0419643825202869,795100,0
3478,132000,0.0107197549770291,0.0169491525423729,0.0873146622734761,0.0401810314595272,,132000,0
3479,96400,0.0115424973767051,0.0651933701657459,0.228025477707006,0.154014392815741,-0.0366260473954709,144500,-0.332871972318339
3480,364200,0.00468965517241379,0.0253378378378378,0.0865155131264917,0.0642185464754763,0.0135301869616613,364200,0
3481,467700,-0.00192061459667093,-0.0149536647009267,-0.0178496430071399,0.0136249982666303,-0.00793805183065666,508500,-0.08023598820059
3482,219200,-0.00544464609800363,-0.00454132606721163,0.0878411910669975,0.0414682672208875,-0.00756758582224848,236500,-0.0731501057082452
3483,107300,0.0151371807000946,0.0550639134709931,0.0122641509433962,0.068338965717909,-0.0317775421914327,151900,-0.293614219881501
3484,237200,-0.00168350168350168,0.0250648228176318,0.116760828625235,0.098634660196774,0.00330551496750675,245300,-0.0330207908683245
3485,314800,0.0105939004815409,0.0290944753187316,0.0458471760797342,0.069569607437624,0.0313467144459521,314800,0
3486,127600,0.0224358974358974,0.0704697986577181,0.234042553191489,0.187218572204241,,127600,0
3487,181100,-0.00275330396475771,0.0151345291479821,0.0372279495990836,0.032950584897409,,182200,-0.00603732162458836
3488,401600,0.00274656679151061,0.002997002997003,0.146118721461187,0.152511641367483,0.0515229191045237,401600,0
3489,244100,0.00701320132013201,0.0137043189368771,0.0701446733888645,0.0717793805576465,0.00840535531404929,244100,0
3490,94700,0.0117521367521368,0.0139186295503212,-0.103219696969697,0.0196975199420282,,117400,-0.19335604770017
3491,73200,0.00273972602739726,0.00549450549450549,0.0110497237569061,0.01785814363092,-0.0508064018575974,123800,-0.408723747980614
3492,427600,0.0159182703730102,0.058940069341258,0.117616309461579,0.0525480731726782,0.00629287856104255,427600,0
3493,90300,0.00110864745011086,0.015748031496063,0.0586166471277843,0.0350821794782106,,96200,-0.0613305613305613
3494,167900,0.0078031212484994,0.0287990196078431,0.11413404114134,0.0696613471744998,0.0165379185472307,167900,0
3495,154600,0.00848010437051533,0.0218109715796431,0.0910374029640085,0.0914800187028906,-0.0218899389085865,196000,-0.211224489795918
3496,210000,0.00286532951289398,-0.004739336492891,0.0920436817472699,0.0386850846269269,-0.00386877023431165,219000,-0.0410958904109589
3497,172000,0.00526008182349503,0.00467289719626168,0.0449574726609964,0.063882875391795,-0.0186832879626515,214100,-0.196637085474078
3498,865200,0.000346860908775581,-0.00299608204655451,0.00173671413685307,0.134330630874443,0.0284277876780281,871100,-0.0067730455745609
3499,225300,0.00177856825255669,0.0180750112968821,0.103330068560235,0.0610828032494628,0.0186437888545929,225300,0
3500,233000,0.00171969045571797,0.021034180543383,0.0752191970466082,0.0447443119352835,0.00972836133636412,233000,0
3501,666300,0.0153916488875343,0.0521080056845097,0.142098045937607,0.129713341619594,0.0241595020354066,666300,0
3502,74700,0.00268456375838926,0.014945652173913,0.0889212827988338,0.0434141755549098,-0.0105998820474197,83500,-0.105389221556886
3503,194800,-0.00307062436028659,0.00360638845955693,0.00464156781846313,0.0108144720264316,-0.0163021846578245,236000,-0.174576271186441
3504,132800,0.0121951219512195,0.030256012412723,0.0975206611570248,0.118384810028736,-0.0241631306824812,171500,-0.225655976676385
3505,153400,0.011206328279499,0.0316072629455279,0.11889132020423,0.127196306377631,-0.0289108387660664,217800,-0.295684113865932
3506,208400,0.00920096852300242,0.0286278381046397,0.0435653480220331,0.0392603721278688,0.0247495965894222,208400,0
3507,987200,-0.00101194090265129,0.00580743759551707,0.0956714761376249,0.0725291748787513,,988200,-0.00101194090265129
3508,680900,0.0202277494755769,0.0523956723338485,0.183350712547793,0.140024580875103,0.0394795364313938,680900,0
3509,181600,0.0111358574610245,0.0412844036697248,0.145741324921136,0.116009961676818,0.0446763986021197,181600,0
3510,1129000,0.00507433454998665,0.0271106259097525,0.0519940365262766,0.0959712104705919,0.0243598739487285,1129000,0
3511,123800,-0.00801282051282051,-0.0297805642633229,0.0509337860780985,0.0278739035543567,0.00455470018450432,127600,-0.0297805642633229
3512,322900,-0.010116492949111,-0.0152485513876182,0.085013440860215,0.11236148293915,,328300,-0.0164483703929333
3513,553900,0.00307859471206085,0.000361206429474445,0.0627398311588642,0.0947839017532843,0.0456678734612057,553900,0
3514,147900,0.0137080191912269,0.0349895031490553,0.112866817155756,0.0767216747812347,-0.0403608771706303,235000,-0.37063829787234
3515,129800,0.00309119010819165,0.0109034267912773,0.0807660283097419,0.0435177503347692,-0.0169504761752733,156400,-0.170076726342711
3516,398100,0.00479555779909137,0.0178982357453337,0.0939818631492168,0.0959412923085128,0.00596880001180811,398100,0
3517,218400,0.00137551581843191,0.00367647058823529,0.0632911392405063,0.0587072722387569,-0.00653537201413878,249500,-0.124649298597194
3518,168600,0.00237812128418549,0.0181159420289855,0.083547557840617,0.0573076614086587,-0.02415384774489,229600,-0.265679442508711
3519,257300,0.00547088706525987,0.0137903861308117,0.0584121760592349,0.110283762614062,-0.00115853764775731,278100,-0.0747932398417835
3520,83600,-0.00357568533969011,-0.0335260115606936,0.0515723270440252,0.0147453076105366,-0.00477639450310563,96400,-0.132780082987552
3521,109200,0.0018348623853211,-0.00727272727272727,-0.0126582278481013,0.0198058261302942,-0.00788842593499206,122800,-0.110749185667752
3522,93300,0.00430570505920344,0.00538793103448276,0.0119305856832972,0.00346553685334028,-0.000214109919333239,99800,-0.0651302605210421
3523,146100,-0.0034106412005457,-0.0034106412005457,0.115267175572519,0.0303716834825176,-0.0067258712604148,167300,-0.126718469814704
3524,263500,0.00304529881994671,0.0165895061728395,0.143167028199566,0.0372160273643805,0.000762198773614386,266300,-0.010514457378896
3525,321800,-0.0119742093951489,-0.00463965357253325,0.0659158661808546,0.0582173052546222,0.00924775823428714,327100,-0.0162029960256802
3526,140300,0.00142755174875089,0.00717875089734386,0.0533033033033033,0.019637626778118,-0.0131148048547454,164600,-0.147630619684083
3527,777800,-0.00891946992864424,-0.0458783120706575,0.0706125258086717,0.0567536261147108,,818100,-0.0492604816037159
3528,347300,0.00842044134727062,0.0269071555292726,0.137569603668523,0.126673196658503,0.0173903096741113,347300,0
3529,109100,0.0139405204460967,0.0571705426356589,0.158174097664544,0.125158939868516,-0.0183515109639346,134000,-0.185820895522388
3530,1946200,0.0135402562233101,0.0265850828146429,0.0411383940512491,0.0910710868213817,,1983800,-0.0189535235406795
3531,316800,0.00380228136882129,0.0282375851996105,0.123802766938631,0.130719471721985,-0.000597777408152367,358300,-0.115824727881663
3532,352800,0.00398406374501992,0.0129198966408269,0.0865414228518632,0.0294110112500554,0.0146321908167284,352800,0
3533,148000,0.00748808713410483,0.0242214532871972,0.134099616858238,0.0798420534390973,-0.0146864773300456,177200,-0.164785553047404
3534,114100,0.00795053003533569,0.0382165605095541,0.178719008264463,0.0860948104297503,0.0031203750444031,114100,0
3535,504100,0.0344756823312128,0.073924158500213,0.116500553709856,0.113792616568864,-0.0189038595359396,622900,-0.190720821961792
3536,40200,0.0606860158311346,0.122905027932961,0.292604501607717,0.0421630234535113,,48800,-0.176229508196721
3537,67000,0.00903614457831325,0.0371517027863777,0.167247386759582,0.0838254824362348,-0.0626830227405234,128900,-0.48021722265322
3538,94500,0.0150375939849624,0.0373216245883644,0.125,0.0624665776011391,0.0165429763698886,94500,0
3539,982500,0.00275566442131047,0.0181347150259067,0.0483354673495519,0.132801585347342,0.0316734398060488,982500,0
3540,407100,-0.00464547677261614,-0.00342717258261934,0.0385204081632653,0.0962757441364721,-0.00501716752284509,471100,-0.135852260666525
3541,1324800,-0.00443375666942211,-0.0315789473684211,0.0353235386058143,0.105868686014886,0.0143476070618755,1379300,-0.0395127963459726
3542,1024200,0.00896463402620432,0.026458208057727,0.141042780748663,0.0975081327965734,0.0153133144130444,1024200,0
3543,271300,-0.00476889214966985,-0.0191612436731743,0.0260968229954614,0.065233218926553,,276600,-0.0191612436731743
3544,366500,0.00686813186813187,0.0085305448541552,0.0226004464285714,0.0595130884543282,0.0140093182587624,366500,0
3545,240600,0.00375469336670839,0.00375469336670839,0.038860103626943,0.118892344308998,,240600,0
3546,404500,0.00397120873665922,0.0115028757189297,0.068127805650911,0.0895835831474574,,407300,-0.00687453965136263
3547,97000,0.0041407867494824,0.0178384050367261,0.122685185185185,0.0527908316305781,0.00508798485064466,97000,0
3548,150000,0.00334448160535117,0.0148849797023004,0.13464447806354,0.0368057236392794,,150000,0
3549,408500,0.00839298938533695,0.0222722722722723,0.13032650802435,0.114753551204779,0.00323934809416304,416300,-0.0187364881095364
3550,416400,0.00994421537715256,0.0106796116504854,0.118152524167562,0.105398049856958,-0.00742085699257866,479800,-0.132138390996248
3551,263200,0.00114111829593001,0.011918492887351,0.0800164136233073,0.120821855106722,0.00230868161950304,277000,-0.0498194945848375
3552,276000,0.000725163161711385,0.0154525386313466,0.0857592446892211,0.0340978759237054,-0.00497009056436337,294500,-0.0628183361629881
3553,67400,-0.00443131462333826,0.00597014925373134,0.054773082942097,0.00119118860770695,-0.00740444144075336,77900,-0.134788189987163
3554,248000,0.00936100936100936,0.0320432792342905,0.127785356980446,0.0839913945148359,0.0360727306414801,248000,0
3555,232200,0.00693842150910668,0.0283436669619132,0.0497287522603978,0.03082243745205,0.00847881630430458,232200,0
3556,100600,0.0254841997961264,0.0747863247863248,0.0589473684210526,0.0248058475114559,-0.0123400901374637,116000,-0.132758620689655
3557,153700,-0.0141116100064144,-0.0333333333333333,0.109747292418773,0.0372722981005746,-0.00820536868339095,178200,-0.137485970819304
3558,289200,0.0190274841437632,0.0317516946129147,0.0262597586941093,0.0124132402946844,,320400,-0.0973782771535581
3559,67200,-0.00148588410104012,0.0105263157894737,0.107084019769357,0.0172245237239748,,67600,-0.00591715976331361
3560,1412600,0.00191502943471168,0.00669897377423033,0.00813588352840422,0.13192660384245,0.0515888278432342,1412600,0
3561,195800,0.000510986203372509,0.00927835051546392,0.0734649122807018,0.154414739524577,-0.0109092858325301,219200,-0.106751824817518
3562,142500,0.0127931769722814,0.0424286759326993,0.206604572396274,0.181094466910316,-0.00478395955060251,158700,-0.102079395085066
3563,214000,-0.00279589934762349,-0.00649953574744661,0.0515970515970516,0.0190830175291457,0.00699038458357681,232000,-0.0775862068965517
3564,1497400,0.00442715320633217,0.0114833828694947,0.106644002660557,,,1497400,0
3565,1403600,-0.00482132728304027,-0.00742521745279683,0.0799415249673001,0.0557368546582393,0.0115196193574003,1416800,-0.0093167701863354
3566,53800,0.0131826741996234,0.0386100386100386,0.0934959349593496,0,-0.0280417209716254,74400,-0.276881720430108
3567,222100,0.0018042399639152,0.00588768115942029,0.162218733647305,0.126189872851135,0.00600163796390785,227600,-0.0241652021089631
3568,578800,0.00398959236773634,0.0106513008555963,0.0676996864047224,0.102520473623041,0.0162360476345504,578800,0
3569,257800,0.0105840846726774,0.0382601691502215,0.0932994062765055,0.0553765481987678,0.00861823891632718,257800,0
3570,471700,0.00984799828730465,0.0479893357031771,0.0117975117975118,0.0371284946713482,-0.0147014243087147,596600,-0.209353000335233
3571,453000,0.0125167635225749,0.0445008070094535,0.121009651076466,0.0622107173604212,0.0119652828720718,453000,0
3572,146300,0.00827015851137147,0.0390625,0.19039869812856,0.189638993836548,-0.0267160261213608,198600,-0.263343403826788
3573,134800,0.00822737471952132,0.020439061317184,0.122398001665279,0.0803360880445911,0.0343118062699068,134800,0
3574,588500,0.00822340243275655,0.0257974551159142,0.105579560398272,0.127549675804356,0.0239657386292094,588500,0
3575,319900,0.00376529651710072,0.0165236733396886,0.0869860686374448,0.0430601785167855,0.0082388094447805,319900,0
3576,1564800,0.00818246247020166,0.0159059923391547,0.0258965449419786,0.122235780963493,0.0425145440450863,1564800,0
3577,511700,-0.00408719346049046,0.00313663987453441,0.0574498863401529,0.0963158470189491,-0.00527645722639802,610300,-0.161559888579387
3578,111100,0.00452079566003617,0.0277520814061055,0.139487179487179,0.0974171105008708,0.031214949244736,111100,0
3579,256100,-0.0054368932038835,0.00117279124315872,0.0883977900552486,0.0655963741815535,0.0248284804066519,257900,-0.00697944939899186
3580,394800,0.0104939851548503,0.0257209664848012,0.132205334098079,0.145124096278362,-0.000479986765574036,410100,-0.0373079736649598
3581,187400,0.00752688172043011,0.022367703218767,0.12959614225437,0.0873298282070005,-0.0125374526007044,215000,-0.128372093023256
3582,326100,-0.00122511485451761,0.0049306625577812,0.0515962592712028,0.0305844531602109,-0.00477844763741375,362600,-0.100661886376172
3583,87600,-0.0168350168350168,-0.0600858369098712,0.0305882352941176,0.0178082049681085,0.00589443596341632,93200,-0.0600858369098712
3584,67300,-0.0146412884333821,-0.0160818713450292,0.0482866043613707,0.0294811900712506,,68900,-0.02322206095791
3585,196100,0.0129132231404959,0.0481026189203635,0.107284020327499,0.0255020197983959,0.00143916931041832,209500,-0.0639618138424821
3586,724600,0.0138519658598013,0.0283848992336077,0.142541784925891,0.129588914245585,0.0337754287739442,724600,0
3587,281800,0.00535140920442383,0.0184315142753885,0.0468053491827637,0.0390319951616518,-0.000530739844944006,310900,-0.0935992280476037
3588,798100,-0.00050093926111459,0.0121750158528852,0.0216333845366103,0.0680678057354163,0.0222901213111284,798500,-0.00050093926111459
3589,70600,-0.0125874125874126,-0.0341997264021888,-0.0167130919220056,0.00372396444967982,,83100,-0.150421179302046
3590,882400,0.0111149306749169,0.0287979480004664,0.0236658932714617,0.143256961527734,0.024529746062917,882400,0
3591,140900,-0.00494350282485876,0.00858983536148891,0.144597887896019,0.0611892998938861,0.004361147815237,141700,-0.00564573041637262
3592,156700,0.0012779552715655,0.0175324675324675,0.0652617267165194,0.0513367197391816,0.016916541618331,156700,0
3593,472900,0.00296924708377519,0.0143715143715144,0.109572970436415,0.107910167265096,0.0169082974952472,472900,0
3594,59100,-0.00337268128161889,0.0102564102564103,0.0824175824175824,0.0307296133691015,,61900,-0.0452342487883683
3595,1116200,0.00323566420995866,-0.0163038688640169,0.0658899923605806,0.0743647668483856,0.0262989549429791,1149500,-0.0289691170073945
3596,93400,-0.0126849894291755,0.0043010752688172,0.153086419753086,0.0929090211859509,0.0449007442136489,94600,-0.0126849894291755
3597,107400,0.0103480714957667,0.0209125475285171,0.0804828973843058,0.0413601097210876,0.000841873869567022,108400,-0.00922509225092251
3598,278300,0.00614605929139552,0.0186676427525622,0.130841121495327,0.110346454497251,0.0300902382732406,278300,0
3599,137800,0.0162241887905605,0.0551301684532925,0.0154753131908622,0.0412191941122209,0.0343548852835363,137800,0
3600,1979300,0.00553749237959764,-0.0188856944582135,0.0888436571680053,0.116210978154636,0.0335480512542428,2017400,-0.0188856944582135
3601,664600,0.00651219142813872,0.0232486528098537,0.113419333221645,0.0935904806168817,0.0361376193021821,664600,0
3602,94600,-0.00316122233930453,-0.032719836400818,0.0150214592274678,0.0255220841837289,0.00399771712536956,97800,-0.032719836400818
3603,175800,0.00170940170940171,0.00113895216400911,0.0433234421364985,0.051444986803443,0.0183993761470242,176900,-0.00621820237422272
3604,221800,0.0169646950939936,0.0427832628114716,0.11569416498994,0.0976514648318005,0.0218990813239222,221800,0
3605,281700,0.00607142857142857,0.0158672917417959,0.0602182913059842,0.0328179152468113,-0.00137401073999388,310800,-0.0936293436293436
3606,3218100,0.000684100873783389,0.00509088637641327,0.0529398292052482,0.104998453975589,0.0527461186496476,3218100,0
3607,313000,0.00902643455834945,0.0326624876278456,0.0646258503401361,0.0420848414055017,-0.00512414289901697,334400,-0.0639952153110048
3608,60000,0.0362694300518135,0.092896174863388,0.11731843575419,0.0342574507282682,0.0173865390604642,60000,0
3609,119100,-0.00997506234413965,0.00168208578637511,0.122525918944392,0.0660538202245318,0.0319038929854121,120800,-0.0140728476821192
3610,57700,-0.0136752136752137,0.00347826086956522,0.135826771653543,0.0509756642232337,0.00777471007057562,58700,-0.0170357751277683
3611,218400,0.00831024930747922,0.0234301780693533,0.0892768079800499,0.0363413273170439,0.0210673513597122,218400,0
3612,140600,0.000711743772241993,0.00356887937187723,0.0950155763239875,0.00711970796674644,0.00549687809524513,142100,-0.0105559465165376
3613,287500,0.0055963623644631,0.026419136022849,0.0775862068965517,0.069878444802099,0.0326005558525106,287500,0
3614,1758400,-0.00277888050813815,-0.00481068538117607,-0.0868774990912396,0.130044777576978,0.0610508700919983,1931100,-0.0894308943089431
3615,153000,0.00525624178712221,0.0206804536357572,0.134173461823573,0.1442459017489,-0.00251390866052659,167300,-0.0854751942618051
3616,34700,-0.0028735632183908,-0.00573065902578797,0.0579268292682927,0.017607902538902,,34900,-0.00573065902578797
3617,114400,-0.0222222222222222,-0.038655462184874,0.164969450101833,0.0779551598143011,,119000,-0.038655462184874
3618,170300,0.00412735849056604,0.0155038759689922,0.0895713371721049,0.0828236301877086,0.0259588067335077,170300,0
3619,98800,0.00508646998982706,0.024896265560166,0.0833333333333333,0.056106755882023,0.0119888677295916,98800,0
3620,149600,0.00944669365721997,0.0197682344921609,0.057243816254417,0.0582823072571383,0.0228904289360323,149600,0
3621,266000,0.00910470409711684,0.0242587601078167,0.0808614384396587,0.134553655292883,-0.0186800907512777,339600,-0.216725559481743
3622,197100,0.00766871165644172,0.0484042553191489,0.186634557495485,0.110511738736539,,197100,0
3623,116400,-0.00597779675491033,-0.00512820512820513,0.0718232044198895,0.0551460919393485,0.0136917856259053,117700,-0.0110450297366185
3624,447400,0.00201567749160134,0.012675418741512,0.0695672961989003,0.106940264051159,0.00817919804913725,447400,0
3625,237000,0.00338696020321761,0.0426748790145183,0.0496014171833481,0.0522715725186174,0.033480760854645,237000,0
